step,position,leg,symbol,side,volume,entry_time,entry_price,initial_sl,risk_distance,exit_time,exit_price,realized_R,exit_kind,pnl,swap,day_from_start,counted_toward_pass,mfe_r,mae_r
2,1000065,1,AUD_CHF,sell,0.74,2016-06-10 03:00:00+00:00,0.714683,0.7249585084990169,0.010276,2016-06-10 19:30:00+00:00,0.71106,0.35,PARTIAL/TP,268.1,0.0,4,False,,
2,1000065,2,AUD_CHF,sell,0.87,2016-06-10 03:00:00+00:00,0.714683,0.7249585084990169,0.010276,2016-06-12 21:00:00+00:00,0.71216,0.25,PARTIAL/TP,219.5,0.0,6,False,,
2,1000065,3,AUD_CHF,sell,0.43,2016-06-10 03:00:00+00:00,0.714683,0.7249585084990169,0.010276,2016-06-13 21:00:00+00:00,0.71218,0.24,PARTIAL/TP,107.63,0.0,7,False,,
2,1000065,4,AUD_CHF,sell,0.4300000000000002,2016-06-10 03:00:00+00:00,0.714683,0.7249585084990169,0.010276,2016-06-14 21:00:00+00:00,0.7085,0.6,FINAL,265.87,0.0,8,False,0.726,0.138
2,1000068,1,CAD_JPY,sell,0.61,2016-06-10 17:45:00+00:00,83.68100000000001,86.06792071769964,2.386921,2016-06-10 19:30:00+00:00,83.702,-0.01,PARTIAL/TP,-12.81,0.0,4,False,,
2,1000068,2,CAD_JPY,sell,0.71,2016-06-10 17:45:00+00:00,83.68100000000001,86.06792071769964,2.386921,2016-06-12 21:00:00+00:00,83.61,0.03,PARTIAL/TP,50.41,0.0,6,False,,
2,1000068,3,CAD_JPY,sell,0.36,2016-06-10 17:45:00+00:00,83.68100000000001,86.06792071769964,2.386921,2016-06-13 21:00:00+00:00,82.782,0.38,PARTIAL/TP,323.64,0.0,7,False,,
2,1000068,4,CAD_JPY,sell,0.3500000000000004,2016-06-10 17:45:00+00:00,83.68100000000001,86.06792071769964,2.386921,2016-06-14 21:00:00+00:00,82.39,0.54,FINAL,451.85,0.0,8,False,0.641,0.078
2,1000069,1,CAD_CHF,sell,0.03,2016-06-10 12:15:00+00:00,0.75465,0.776901653655908,0.022252,2016-06-10 19:30:00+00:00,0.75569,-0.05,PARTIAL/TP,-3.12,0.0,4,False,,
2,1000069,2,CAD_CHF,sell,0.07,2016-06-10 12:15:00+00:00,0.75465,0.776901653655908,0.022252,2016-06-12 21:00:00+00:00,0.75537,-0.03,FINAL,-5.04,0.0,6,False,0.037,0.231
2,1000070,1,EUR_USD,buy,2.2600000000000002,2016-06-13 14:15:00+00:00,1.12927,1.1092188199163984,0.020051,2016-06-13 21:00:00+00:00,1.12924,-0.0,FINAL,-6.78,0.0,7,False,0.051,0.078
2,1000081,1,AUD_CAD,buy,2.08,2016-06-13 02:30:00+00:00,0.9450435,0.9310690282391934,0.013974,2016-06-13 21:00:00+00:00,0.9475,0.18,PARTIAL/TP,510.95,0.0,7,False,,
2,1000081,2,AUD_CAD,buy,1.04,2016-06-13 02:30:00+00:00,0.9450435,0.9310690282391934,0.013974,2016-06-14 21:00:00+00:00,0.94582,0.06,PARTIAL/TP,80.76,0.0,8,False,,
2,1000081,3,AUD_CAD,buy,1.04,2016-06-13 02:30:00+00:00,0.9450435,0.9310690282391934,0.013974,2016-06-15 13:30:00+00:00,0.9540444066445244,0.64,FINAL,936.09,0.0,9,False,0.659,0.211
2,1000084,1,CAD_CHF,sell,2.87,2016-06-13 00:00:00+00:00,0.7545,0.762334371287246,0.007834,2016-06-13 21:00:00+00:00,0.75167,0.36,PARTIAL/TP,812.21,0.0,7,False,,
2,1000084,2,CAD_CHF,sell,1.44,2016-06-13 00:00:00+00:00,0.7545,0.762334371287246,0.007834,2016-06-14 16:45:00+00:00,0.74940765866329,0.65,PARTIAL/TP,733.3,0.0,8,False,,
2,1000084,3,CAD_CHF,sell,1.4300000000000002,2016-06-13 00:00:00+00:00,0.7545,0.762334371287246,0.007834,2016-06-14 21:00:00+00:00,0.74907,0.69,FINAL,776.49,0.0,8,False,0.832,0.391
2,1000085,1,CHF_JPY,sell,0.01,2016-06-13 00:00:00+00:00,110.482,112.89858986395753,2.41659,2016-06-13 21:00:00+00:00,110.14,0.14,PARTIAL/TP,3.42,0.0,7,False,,
2,1000085,2,CHF_JPY,sell,0.01,2016-06-13 00:00:00+00:00,110.482,112.89858986395753,2.41659,2016-06-14 21:00:00+00:00,109.984,0.21,FINAL,4.98,0.0,8,False,0.455,0.05
2,1000088,1,USD_CAD,sell,2.04,2016-06-15 01:30:00+00:00,1.287642,1.315898720402606,0.028257,2016-06-15 21:00:00+00:00,1.29085,-0.11,FINAL,-654.43,0.0,9,False,0.177,0.237
2,1000094,1,EUR_CAD,sell,2.25,2016-06-15 16:00:00+00:00,1.45379,1.4793193808265979,0.025529,2016-06-15 21:00:00+00:00,1.45386,-0.0,FINAL,-15.75,0.0,9,False,0.094,0.086
2,1000097,1,NZD_CHF,buy,2.85,2016-06-14 11:15:00+00:00,0.675804,0.6605170857300998,0.015287,2016-06-14 21:00:00+00:00,0.67402,-0.12,FINAL,-508.44,0.0,8,False,0.189,0.164
2,1000099,1,EUR_USD,buy,0.74,2016-06-14 06:15:00+00:00,1.1276469999999998,1.1091099756366558,0.018537,2016-06-14 21:00:00+00:00,1.12083,-0.37,FINAL,-504.46,0.0,8,False,0.033,0.472
2,1000103,1,NAS100_USD,buy,10.17,2016-06-14 00:00:00+00:00,4423.600100000001,4291.947619678563,131.65248,2016-06-14 21:00:00+00:00,4423.0,-0.0,FINAL,-6.1,0.0,8,False,0.129,0.239
2,1000106,1,AUD_CHF,sell,4.41,2016-06-15 06:00:00+00:00,0.71212,0.7223213990398779,0.010201,2016-06-15 21:00:00+00:00,0.7121,0.0,FINAL,8.82,0.0,9,False,0.075,0.334
2,1000107,1,NZD_CHF,buy,2.86,2016-06-15 03:15:00+00:00,0.67625,0.6604684720659728,0.015782,2016-06-15 21:00:00+00:00,0.67614,-0.01,FINAL,-31.46,0.0,9,False,0.244,0.054
2,1000109,1,CAD_CHF,sell,3.87,2016-06-15 07:45:00+00:00,0.751396,0.7630009486450546,0.011605,2016-06-15 21:00:00+00:00,0.7447,0.58,FINAL,2591.35,0.0,9,False,0.65,0.093
2,1000110,1,CHF_JPY,sell,1.9000000000000001,2016-06-15 02:15:00+00:00,110.272,112.8826463622899,2.610646,2016-06-15 21:00:00+00:00,110.272,0.0,FINAL,0.0,0.0,9,False,0.252,0.029
2,1000113,1,NAS100_USD,buy,35.03,2016-06-15 00:00:00+00:00,4421.4001,4291.996003987237,129.404096,2016-06-15 21:00:00+00:00,4410.3,-0.09,FINAL,-388.84,0.0,9,False,0.174,0.138
2,1000114,1,EUR_USD,buy,1.54,2016-06-15 21:00:00+00:00,1.126,1.1090117630911802,0.016988,2016-06-16 21:00:00+00:00,1.12282,-0.19,FINAL,-489.72,0.0,10,False,0.206,0.76
2,1000117,1,USD_JPY,sell,0.33,2016-06-16 00:00:00+00:00,105.786,108.16059359639313,2.374594,2016-06-16 05:00:00+00:00,104.24251416234446,0.65,PARTIAL/TP,509.35,0.0,10,False,,
2,1000117,2,USD_JPY,sell,0.99,2016-06-16 00:00:00+00:00,105.786,108.16059359639313,2.374594,2016-06-23 10:30:00+00:00,105.828,-0.02,FINAL,-41.58,0.0,17,False,0.942,0.033
2,1000120,1,AUD_USD,buy,0.04,2016-06-16 13:00:00+00:00,0.7326165,0.7106376806225361,0.021979,2016-06-16 21:00:00+00:00,0.73622,0.16,PARTIAL/TP,14.41,0.0,10,False,,
2,1000120,2,AUD_USD,buy,0.01,2016-06-16 13:00:00+00:00,0.7326165,0.7106376806225361,0.021979,2016-06-17 19:30:00+00:00,0.73984,0.33,PARTIAL/TP,7.22,0.0,11,False,,
2,1000120,3,AUD_USD,buy,0.020000000000000004,2016-06-16 13:00:00+00:00,0.7326165,0.7106376806225361,0.021979,2016-06-19 21:00:00+00:00,0.74364,0.5,FINAL,22.05,0.0,13,False,0.516,0.185
2,1000124,1,AUD_CHF,sell,0.08,2016-06-16 01:15:00+00:00,0.7133525,0.7224980848227438,0.009146,2016-06-16 06:15:00+00:00,0.7074078698652164,0.65,PARTIAL/TP,47.56,0.0,10,False,,
2,1000124,2,AUD_CHF,sell,0.22999999999999998,2016-06-16 01:15:00+00:00,0.7133525,0.7224980848227438,0.009146,2016-06-16 21:00:00+00:00,0.71038,0.33,FINAL,68.37,0.0,10,False,1.102,0.191
2,1000126,1,NZD_CHF,buy,0.94,2016-06-16 06:30:00+00:00,0.675804,0.6604014383469747,0.015403,2016-06-16 21:00:00+00:00,0.67996,0.27,PARTIAL/TP,390.66,0.0,10,False,,
2,1000126,2,NZD_CHF,buy,0.28,2016-06-16 06:30:00+00:00,0.675804,0.6604014383469747,0.015403,2016-06-17 19:30:00+00:00,0.67822,0.16,PARTIAL/TP,67.65,0.0,11,False,,
2,1000126,3,NZD_CHF,buy,0.33,2016-06-16 06:30:00+00:00,0.675804,0.6604014383469747,0.015403,2016-06-19 21:00:00+00:00,0.68089,0.33,PARTIAL/TP,167.84,0.0,13,False,,
2,1000126,4,NZD_CHF,buy,0.3200000000000001,2016-06-16 06:30:00+00:00,0.675804,0.6604014383469747,0.015403,2016-06-21 08:45:00+00:00,0.6858156650744663,0.65,FINAL,320.37,0.0,15,False,0.683,0.12
2,1000132,1,NAS100_USD,buy,28.77,2016-06-16 23:45:00+00:00,4431.4875,4292.362360845291,139.125139,2016-06-19 21:00:00+00:00,4368.6,-0.45,FINAL,-1809.27,0.0,13,False,0.057,0.51
2,1000133,1,EUR_USD,buy,0.48,2016-06-17 13:30:00+00:00,1.12769,1.1087761375633136,0.018914,2016-06-17 19:30:00+00:00,1.12818,0.03,PARTIAL/TP,23.52,0.0,11,False,,
2,1000133,2,EUR_USD,buy,0.56,2016-06-17 13:30:00+00:00,1.12769,1.1087761375633136,0.018914,2016-06-19 21:00:00+00:00,1.13302,0.28,PARTIAL/TP,298.48,0.0,13,False,,
2,1000133,3,EUR_USD,buy,0.28,2016-06-17 13:30:00+00:00,1.12769,1.1087761375633136,0.018914,2016-06-20 21:00:00+00:00,1.13112,0.18,PARTIAL/TP,96.04,0.0,14,False,,
2,1000133,4,EUR_USD,buy,0.28,2016-06-17 13:30:00+00:00,1.12769,1.1087761375633136,0.018914,2016-06-21 21:00:00+00:00,1.1245,-0.17,FINAL,-89.32,0.0,15,False,0.558,0.184
2,1000136,1,USD_CAD,sell,0.49,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-17 19:30:00+00:00,1.28702,0.09,PARTIAL/TP,111.23,0.0,11,False,,
2,1000136,2,USD_CAD,sell,0.58,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-19 21:00:00+00:00,1.28458,0.18,PARTIAL/TP,273.18,0.0,13,False,,
2,1000136,3,USD_CAD,sell,0.29,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-20 21:00:00+00:00,1.28048,0.33,PARTIAL/TP,255.49,0.0,14,False,,
2,1000136,4,USD_CAD,sell,0.14,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-21 21:00:00+00:00,1.28158,0.29,PARTIAL/TP,107.94,0.0,15,False,,
2,1000136,5,USD_CAD,sell,0.07,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-22 21:00:00+00:00,1.28303,0.23,PARTIAL/TP,43.82,0.0,16,False,,
2,1000136,6,USD_CAD,sell,0.07000000000000017,2016-06-17 12:15:00+00:00,1.2892899999999998,1.3159861471865235,0.026696,2016-06-23 09:45:00+00:00,1.2720200043287595,0.65,FINAL,120.89,0.0,17,False,0.667,0.032
2,1000138,1,EUR_CAD,sell,0.52,2016-06-17 00:00:00+00:00,1.45506,1.4794297646074737,0.02437,2016-06-17 19:30:00+00:00,1.45201,0.13,PARTIAL/TP,158.6,0.0,11,False,,
2,1000138,2,EUR_CAD,sell,1.21,2016-06-17 00:00:00+00:00,1.45506,1.4794297646074737,0.02437,2016-06-19 21:00:00+00:00,1.45554,-0.02,FINAL,-58.08,0.0,13,False,0.363,0.052
2,1000144,1,EUR_CAD,sell,1.34,2016-06-20 09:00:00+00:00,1.4537399999999998,1.4794704957069398,0.02573,2016-06-20 21:00:00+00:00,1.44845,0.21,PARTIAL/TP,708.86,0.0,14,False,,
2,1000144,2,EUR_CAD,sell,0.67,2016-06-20 09:00:00+00:00,1.4537399999999998,1.4794704957069398,0.02573,2016-06-21 21:00:00+00:00,1.44108,0.49,PARTIAL/TP,848.22,0.0,15,False,,
2,1000144,3,EUR_CAD,sell,0.34,2016-06-20 09:00:00+00:00,1.4537399999999998,1.4794704957069398,0.02573,2016-06-22 21:00:00+00:00,1.45204,0.07,PARTIAL/TP,57.8,0.0,16,False,,
2,1000144,4,EUR_CAD,sell,0.3399999999999998,2016-06-20 09:00:00+00:00,1.4537399999999998,1.4794704957069398,0.02573,2016-06-23 10:30:00+00:00,1.44756,0.24,FINAL,210.12,0.0,17,False,0.597,0.042
2,1000146,1,GBP_CHF,sell,0.62,2016-06-20 15:45:00+00:00,1.414,1.4370963610960716,0.023096,2016-06-20 21:00:00+00:00,1.41016,0.17,PARTIAL/TP,238.08,0.0,14,False,,
2,1000146,2,GBP_CHF,sell,0.32,2016-06-20 15:45:00+00:00,1.414,1.4370963610960716,0.023096,2016-06-21 21:00:00+00:00,1.40984,0.18,PARTIAL/TP,133.12,0.0,15,False,,
2,1000146,3,GBP_CHF,sell,0.31,2016-06-20 15:45:00+00:00,1.414,1.4370963610960716,0.023096,2016-06-22 21:00:00+00:00,1.41436,-0.02,FINAL,-11.16,0.0,16,False,0.458,0.188
2,1000147,1,GBP_AUD,sell,0.47,2016-06-20 15:45:00+00:00,1.9708,2.013574178943692,0.042774,2016-06-20 21:00:00+00:00,1.96504,0.13,PARTIAL/TP,270.72,0.0,14,False,,
2,1000147,2,GBP_AUD,sell,0.24,2016-06-20 15:45:00+00:00,1.9708,2.013574178943692,0.042774,2016-06-21 21:00:00+00:00,1.96614,0.11,PARTIAL/TP,111.84,0.0,15,False,,
2,1000147,3,GBP_AUD,sell,0.12,2016-06-20 15:45:00+00:00,1.9708,2.013574178943692,0.042774,2016-06-22 21:00:00+00:00,1.96432,0.15,PARTIAL/TP,77.76,0.0,16,False,,
2,1000147,4,GBP_AUD,sell,0.1100000000000001,2016-06-20 15:45:00+00:00,1.9708,2.013574178943692,0.042774,2016-06-23 10:30:00+00:00,1.96536,0.13,FINAL,59.84,0.0,17,False,0.43,0.071
2,1000149,1,AUD_CHF,buy,1.91,2016-06-20 02:30:00+00:00,0.7139555,0.700386300673291,0.013569,2016-06-20 21:00:00+00:00,0.71746,0.26,PARTIAL/TP,669.36,0.0,14,False,,
2,1000149,2,AUD_CHF,buy,0.95,2016-06-20 02:30:00+00:00,0.7139555,0.700386300673291,0.013569,2016-06-21 21:00:00+00:00,0.71706,0.23,PARTIAL/TP,294.93,0.0,15,False,,
2,1000149,3,AUD_CHF,buy,0.48,2016-06-20 02:30:00+00:00,0.7139555,0.700386300673291,0.013569,2016-06-22 21:00:00+00:00,0.71996,0.44,PARTIAL/TP,288.22,0.0,16,False,,
2,1000149,4,AUD_CHF,buy,0.4700000000000002,2016-06-20 02:30:00+00:00,0.7139555,0.700386300673291,0.013569,2016-06-23 09:15:00+00:00,0.7226929795623608,0.64,FINAL,410.66,0.0,17,False,0.818,0.087
2,1000153,1,CAD_CHF,sell,4.32,2016-06-20 13:30:00+00:00,0.75116,0.7630892034158838,0.011929,2016-06-20 21:00:00+00:00,0.75113,0.0,FINAL,12.96,0.0,14,False,0.121,0.094
2,1000157,1,GBP_CHF,sell,0.5700000000000001,2016-06-20 08:15:00+00:00,1.4039035,1.4464210025550772,0.042518,2016-06-20 21:00:00+00:00,1.41016,-0.15,FINAL,-356.62,0.0,14,False,0.069,0.312
2,1000158,1,GBP_AUD,sell,0.6900000000000001,2016-06-20 03:45:00+00:00,1.9638675,2.0133273552748765,0.04946,2016-06-20 21:00:00+00:00,1.96504,-0.02,FINAL,-80.9,0.0,14,False,0.202,0.201
2,1000160,1,GBP_USD,sell,1.53,2016-06-20 01:00:00+00:00,1.44366,1.461112857142857,0.017453,2016-06-20 03:45:00+00:00,1.4611628571428572,-1.0,FINAL,-2677.94,0.0,14,False,0.0,1.069
2,1000163,1,EUR_USD,sell,1.86,2016-06-22 00:00:00+00:00,1.12477,1.141882885065131,0.017113,2016-06-22 21:00:00+00:00,1.13174,-0.41,FINAL,-1296.42,0.0,16,False,0.064,0.527
2,1000165,1,EUR_GBP,buy,2.11,2016-06-22 21:30:00+00:00,0.764334,0.7546584474892684,0.009676,2016-06-23 10:30:00+00:00,0.76495,0.06,FINAL,129.98,0.0,17,False,0.564,0.206
2,1000166,1,GBP_JPY,sell,0.17,2016-06-22 14:00:00+00:00,154.5466,157.42800488642038,2.881405,2016-06-22 21:00:00+00:00,154.353,0.07,PARTIAL/TP,32.91,0.0,16,False,,
2,1000166,2,GBP_JPY,sell,0.17,2016-06-22 14:00:00+00:00,154.5466,157.42800488642038,2.881405,2016-06-23 10:30:00+00:00,157.954,-1.18,FINAL,-579.26,0.0,17,False,0.578,1.24
2,1000169,1,AUD_CAD,buy,0.2,2016-06-22 00:00:00+00:00,0.95406,0.9385891935287579,0.015471,2016-06-22 21:15:00+00:00,0.9641160242063074,0.65,PARTIAL/TP,201.12,0.0,16,False,,
2,1000169,2,AUD_CAD,buy,0.5800000000000001,2016-06-22 00:00:00+00:00,0.95406,0.9385891935287579,0.015471,2016-06-23 10:30:00+00:00,0.96288,0.57,FINAL,511.56,0.0,17,False,0.893,0.035
2,1000172,1,GBP_CHF,sell,0.64,2016-06-23 06:00:00+00:00,1.414742,1.436844489915477,0.022102,2016-06-23 10:30:00+00:00,1.42646,-0.53,FINAL,-749.95,0.0,17,False,0.144,0.631
2,1000175,1,CAD_JPY,sell,1.52,2016-06-23 09:15:00+00:00,82.27035000000001,85.1845137792206,2.914164,2016-06-23 10:30:00+00:00,83.472,-0.41,FINAL,-1826.51,0.0,17,False,0.0,0.413
2,1000189,1,EUR_USD,sell,0.58,2016-06-24 00:15:00+00:00,1.133092,1.1457077142857144,0.012616,2016-06-24 01:00:00+00:00,1.1248917857142857,0.65,PARTIAL/TP,475.61,0.0,18,False,,
2,1000189,2,EUR_USD,sell,1.4,2016-06-24 00:15:00+00:00,1.133092,1.1457077142857144,0.012616,2016-06-24 02:30:00+00:00,1.1097529285714283,1.85,PARTIAL/TP,3267.47,0.0,18,False,,
2,1000189,3,EUR_USD,sell,0.35,2016-06-24 00:15:00+00:00,1.133092,1.1457077142857144,0.012616,2016-06-24 03:30:00+00:00,1.0983987857142854,2.75,PARTIAL/TP,1214.26,0.0,18,False,,
2,1000189,4,EUR_USD,sell,0.009999999999999898,2016-06-24 00:15:00+00:00,1.133092,1.1457077142857144,0.012616,2016-06-24 03:45:00+00:00,1.101552714285714,2.5,FINAL,31.54,0.0,18,False,3.323,0.032
2,1000190,1,GBP_USD,sell,0.19,2016-06-24 00:15:00+00:00,1.463738,1.5023434812141345,0.038605,2016-06-24 01:00:00+00:00,1.4386444372108125,0.65,PARTIAL/TP,476.78,0.0,18,False,,
2,1000190,2,GBP_USD,sell,0.46,2016-06-24 00:15:00+00:00,1.463738,1.5023434812141345,0.038605,2016-06-24 02:30:00+00:00,1.392317859753851,1.85,PARTIAL/TP,3285.33,0.0,18,False,,
2,1000190,3,GBP_USD,sell,0.12,2016-06-24 00:15:00+00:00,1.463738,1.5023434812141345,0.038605,2016-06-24 03:15:00+00:00,1.35757292666113,2.75,PARTIAL/TP,1273.98,0.0,18,False,,
2,1000190,4,GBP_USD,sell,5.551115123125783e-17,2016-06-24 00:15:00+00:00,1.463738,1.5023434812141345,0.038605,2016-06-24 03:30:00+00:00,1.3672242969646637,2.5,FINAL,0.0,0.0,18,False,3.08,0.0
2,1000192,1,USD_CHF,buy,0.47,2016-06-24 01:00:00+00:00,0.9631925,0.9479836144477396,0.015209,2016-06-24 03:15:00+00:00,0.9729957756089693,0.64,PARTIAL/TP,460.75,0.0,18,False,,
2,1000192,2,USD_CHF,buy,1.4000000000000001,2016-06-24 01:00:00+00:00,0.9631925,0.9479836144477396,0.015209,2016-07-12 13:00:00+00:00,0.98364,1.34,FINAL,2862.65,0.0,36,False,1.536,0.092
2,1000194,1,AUD_USD,buy,2.87,2016-06-24 02:30:00+00:00,0.741244,0.7309361428571428,0.010308,2016-06-24 03:45:00+00:00,0.7308861428571428,-1.0,FINAL,-2972.71,0.0,18,False,0.0,1.021
2,1000195,1,EUR_GBP,buy,0.32,2016-06-24 00:15:00+00:00,0.774628,0.7588623093147263,0.015766,2016-06-24 01:00:00+00:00,0.7848756989454279,0.65,PARTIAL/TP,327.93,0.0,18,False,,
2,1000195,2,EUR_GBP,buy,0.77,2016-06-24 00:15:00+00:00,0.774628,0.7588623093147263,0.015766,2016-06-24 02:30:00+00:00,0.8037945277677563,1.85,PARTIAL/TP,2245.82,0.0,18,False,,
2,1000195,3,EUR_GBP,buy,0.19,2016-06-24 00:15:00+00:00,0.774628,0.7588623093147263,0.015766,2016-06-24 04:00:00+00:00,0.8179836493845026,2.75,PARTIAL/TP,823.76,0.0,18,False,,
2,1000195,4,EUR_GBP,buy,0.009999999999999953,2016-06-24 00:15:00+00:00,0.774628,0.7588623093147263,0.015766,2016-06-24 04:15:00+00:00,0.8140422267131842,2.5,FINAL,39.41,0.0,18,False,3.602,0.012
2,1000196,1,EUR_JPY,sell,0.3,2016-06-24 00:45:00+00:00,119.41239999999999,122.02045393739974,2.608054,2016-06-24 01:00:00+00:00,117.71716494069015,0.65,PARTIAL/TP,508.57,0.0,18,False,,
2,1000196,2,EUR_JPY,sell,0.71,2016-06-24 00:45:00+00:00,119.41239999999999,122.02045393739974,2.608054,2016-06-24 02:30:00+00:00,114.58750021581046,1.85,PARTIAL/TP,3425.68,0.0,18,False,,
2,1000196,3,EUR_JPY,sell,0.17999999999999994,2016-06-24 00:45:00+00:00,119.41239999999999,122.02045393739974,2.608054,2016-06-24 02:45:00+00:00,112.24025167215069,2.75,FINAL,1290.99,0.0,18,False,3.765,0.0
2,1000197,1,EUR_AUD,sell,0.61,2016-06-24 01:30:00+00:00,1.5035395,1.5323073721660265,0.028768,2016-06-24 13:15:00+00:00,1.4848403830920829,0.65,PARTIAL/TP,1140.65,0.0,18,False,,
2,1000197,2,EUR_AUD,sell,1.83,2016-06-24 01:30:00+00:00,1.5035395,1.5323073721660265,0.028768,2016-06-27 21:00:00+00:00,1.50374,-0.01,FINAL,-36.69,0.0,21,False,0.805,0.354
2,1000198,1,EUR_CAD,sell,0.65,2016-06-24 00:00:00+00:00,1.45276,1.4801454351802872,0.027385,2016-06-24 02:45:00+00:00,1.4349594671328134,0.65,PARTIAL/TP,1157.03,0.0,18,False,,
2,1000198,2,EUR_CAD,sell,1.9300000000000002,2016-06-24 00:00:00+00:00,1.45276,1.4801454351802872,0.027385,2016-06-26 21:00:00+00:00,1.43843,0.52,FINAL,2765.69,0.0,20,False,1.005,0.104
2,1000203,1,NZD_CHF,buy,0.36,2016-06-24 02:30:00+00:00,0.6864685,0.6720050735358889,0.014463,2016-06-24 12:45:00+00:00,0.6958697272016723,0.65,PARTIAL/TP,338.44,0.0,18,False,,
2,1000203,2,NZD_CHF,buy,1.08,2016-06-24 02:30:00+00:00,0.6864685,0.6720050735358889,0.014463,2016-06-26 21:00:00+00:00,0.68909,0.18,FINAL,283.12,0.0,20,False,0.811,0.605
2,1000204,1,CAD_CHF,sell,0.52,2016-06-24 06:15:00+00:00,0.751396,0.7634480598906981,0.012052,2016-06-24 19:30:00+00:00,0.74448,0.57,PARTIAL/TP,359.63,0.0,18,False,,
2,1000204,2,CAD_CHF,sell,0.6,2016-06-24 06:15:00+00:00,0.751396,0.7634480598906981,0.012052,2016-06-26 21:00:00+00:00,0.74646,0.41,PARTIAL/TP,296.16,0.0,20,False,,
2,1000204,3,CAD_CHF,sell,0.3,2016-06-24 06:15:00+00:00,0.751396,0.7634480598906981,0.012052,2016-06-27 21:00:00+00:00,0.74818,0.27,PARTIAL/TP,96.48,0.0,21,False,,
2,1000204,4,CAD_CHF,sell,0.3,2016-06-24 06:15:00+00:00,0.751396,0.7634480598906981,0.012052,2016-06-28 21:00:00+00:00,0.7534,-0.17,FINAL,-60.12,0.0,22,False,0.605,0.376
2,1000205,1,CHF_JPY,sell,0.27,2016-06-24 00:45:00+00:00,109.7002,111.78428827394957,2.084088,2016-06-24 01:00:00+00:00,108.34554262193276,0.65,PARTIAL/TP,365.76,0.0,18,False,,
2,1000205,2,CHF_JPY,sell,0.65,2016-06-24 00:45:00+00:00,109.7002,111.78428827394957,2.084088,2016-06-24 02:30:00+00:00,105.84463669319328,1.85,PARTIAL/TP,2506.12,0.0,18,False,,
2,1000205,3,CHF_JPY,sell,0.16,2016-06-24 00:45:00+00:00,109.7002,111.78428827394957,2.084088,2016-06-24 03:30:00+00:00,103.96895724663867,2.75,PARTIAL/TP,917.0,0.0,18,False,,
2,1000205,4,CHF_JPY,sell,0.01,2016-06-24 00:45:00+00:00,109.7002,111.78428827394957,2.084088,2016-06-24 03:45:00+00:00,104.48997931512605,2.5,PARTIAL/TP,52.1,0.0,18,False,,
2,1000205,5,CHF_JPY,sell,3.642919299551295e-17,2016-06-24 00:45:00+00:00,109.7002,111.78428827394957,2.084088,2016-06-24 06:15:00+00:00,105.53702345210084,2.0,FINAL,0.0,0.0,18,False,3.767,0.0
2,1000208,1,NAS100_USD,sell,6.63,2016-06-24 00:00:00+00:00,4458.8,4544.09047282737,85.290473,2016-06-24 01:00:00+00:00,4403.36119266221,0.65,PARTIAL/TP,367.56,0.0,18,False,,
2,1000208,2,NAS100_USD,sell,15.91,2016-06-24 00:00:00+00:00,4458.8,4544.09047282737,85.290473,2016-06-24 03:30:00+00:00,4301.012625269366,1.85,PARTIAL/TP,2510.4,0.0,18,False,,
2,1000208,3,NAS100_USD,sell,3.9700000000000024,2016-06-24 00:00:00+00:00,4458.8,4544.09047282737,85.290473,2016-06-27 13:30:00+00:00,4224.251199724733,2.75,FINAL,931.16,0.0,21,False,2.795,0.089
2,1000210,1,AUD_USD,sell,0.72,2016-06-27 00:00:00+00:00,0.74244,0.7689956857382996,0.026556,2016-06-27 21:00:00+00:00,0.73333,0.34,PARTIAL/TP,655.92,0.0,21,False,,
2,1000210,2,AUD_USD,sell,0.36,2016-06-27 00:00:00+00:00,0.74244,0.7689956857382996,0.026556,2016-06-28 21:00:00+00:00,0.73857,0.15,PARTIAL/TP,139.32,0.0,22,False,,
2,1000210,3,AUD_USD,sell,0.36,2016-06-27 00:00:00+00:00,0.74244,0.7689956857382996,0.026556,2016-06-29 21:00:00+00:00,0.74544,-0.11,FINAL,-108.0,0.0,23,False,0.375,0.127
2,1000211,1,NZD_USD,buy,3.66,2016-06-27 17:30:00+00:00,0.69964,0.6889628571428572,0.010677,2016-06-27 21:00:00+00:00,0.69947,-0.02,FINAL,-62.22,0.0,21,False,0.199,0.15
2,1000213,1,AUD_CHF,buy,1.74,2016-06-27 01:15:00+00:00,0.7209125,0.7053072962946249,0.015605,2016-06-27 21:00:00+00:00,0.71744,-0.22,FINAL,-604.21,0.0,21,False,0.286,0.307
2,1000214,1,NZD_CHF,buy,3.0,2016-06-27 17:30:00+00:00,0.68462,0.671931496854754,0.012689,2016-06-27 21:00:00+00:00,0.68432,-0.02,FINAL,-90.0,0.0,21,False,0.172,0.156
2,1000215,1,NZD_CAD,buy,2.12,2016-06-27 20:45:00+00:00,0.91451,0.9025376794299431,0.011972,2016-06-27 21:00:00+00:00,0.91454,0.0,PARTIAL/TP,6.36,0.0,21,False,,
